date,state,district,pincode,total,anomaly_score
01-07-2025,Haryana,Palwal,121106,1899,0.06026069763949016
01-03-2025,Uttar Pradesh,Kasganj,207123,1400,0.06026069763949016
01-04-2025,Andhra Pradesh,Prakasam,523101,908,0.06026069763949016
01-03-2025,Andhra Pradesh,Cuddapah,516001,902,0.06026069763949016
01-04-2025,Uttar Pradesh,Kannauj,209727,1319,0.06026069763949016
01-05-2025,Karnataka,Hassan,573201,787,0.06026069763949016
01-04-2025,Maharashtra,Latur,413527,1781,0.06026069763949016
01-04-2025,Uttar Pradesh,Kheri,261505,1594,0.06026069763949016
01-04-2025,Jammu and Kashmir,Punch,185111,1470,0.06026069763949016
01-03-2025,Bihar,West Champaran,845452,1810,0.06026069763949016
01-04-2025,Tripura,Sepahijala,799102,1157,0.06026069763949016
01-06-2025,Bihar,Supaul,852131,1344,0.06026069763949016
01-05-2025,Uttar Pradesh,Kaushambi,212207,1579,0.06026069763949016
01-03-2025,Maharashtra,Yavatmal,445206,1797,0.06026069763949016
01-05-2025,Punjab,Tarn Taran,143416,1147,0.06026069763949016
01-07-2025,Madhya Pradesh,Balaghat,481001,1629,0.06026069763949016
01-06-2025,Uttar Pradesh,Bareilly,243001,1876,0.06026069763949016
01-04-2025,Maharashtra,Nagpur,440008,1326,0.06026069763949016
01-07-2025,Uttar Pradesh,Rampur,244921,1810,0.06026069763949016
01-03-2025,Bihar,Saran,841424,1152,0.06026069763949016
01-06-2025,Bihar,Purnia,854202,1825,0.06026069763949016
01-03-2025,Madhya Pradesh,Indore,452016,1737,0.06026069763949016
01-03-2025,Jharkhand,West Singhbhum,833105,1619,0.06026069763949016
01-03-2025,Madhya Pradesh,Balaghat,481331,1591,0.06026069763949016
01-03-2025,Maharashtra,Yavatmal,445302,1799,0.06026069763949016
01-03-2025,Bihar,Darbhanga,846003,1297,0.06026069763949016
01-06-2025,Punjab,Ferozepur,152002,1173,0.05970220143149163
01-06-2025,Madhya Pradesh,Sidhi,486666,1964,0.05970220143149163
01-03-2025,Madhya Pradesh,Bhopal,462022,1587,0.05970220143149163
01-07-2025,Madhya Pradesh,Dhar,454221,1842,0.05970220143149163
01-03-2025,Maharashtra,Parbhani,431514,1881,0.05970220143149163
01-03-2025,Madhya Pradesh,Gwalior,474006,1680,0.05970220143149163
01-07-2025,Bihar,Saharsa,852216,1502,0.05970220143149163
01-07-2025,Maharashtra,Mumbai,400095,1292,0.05970220143149163
01-03-2025,Maharashtra,Mumbai,400101,1316,0.05970220143149163
01-03-2025,Jharkhand,West Singhbhum,833103,1658,0.05970220143149163
01-05-2025,Bihar,Samastipur,848117,1294,0.05970220143149163
01-05-2025,Kerala,Malappuram,676503,905,0.05970220143149163
01-06-2025,Bihar,Purnia,854326,1801,0.05970220143149163
01-04-2025,Chhattisgarh,Janjgir-champa,495690,1888,0.05970220143149163
01-04-2025,Chandigarh,Chandigarh,160014,1266,0.05970220143149163
01-07-2025,Gujarat,Jamnagar,361006,957,0.05970220143149163
01-03-2025,Maharashtra,Satara,415002,1129,0.05970220143149163
01-07-2025,Uttar Pradesh,Kushinagar,274402,1661,0.05970220143149163
01-07-2025,Uttar Pradesh,Muzaffarnagar,251315,1516,0.05970220143149163
01-04-2025,Chhattisgarh,Janjgir-champa,495687,1873,0.05970220143149163
01-07-2025,Uttar Pradesh,Gorakhpur,273015,1300,0.05970220143149163
01-07-2025,Chhattisgarh,Janjgir-champa,495552,1848,0.05970220143149163
01-06-2025,Bihar,Kishanganj,855117,1865,0.05970220143149163
01-07-2025,Madhya Pradesh,Neemuch,458110,1468,0.05970220143149163
01-07-2025,Madhya Pradesh,Gwalior,475220,1679,0.05970220143149163
01-03-2025,Maharashtra,Washim,444404,1870,0.05970220143149163
01-04-2025,Maharashtra,Palghar,401606,1319,0.05970220143149163
01-04-2025,Andhra Pradesh,Ananthapuramu,515761,826,0.05970220143149163
01-03-2025,Chhattisgarh,Janjgir-champa,495668,1846,0.05970220143149163
01-04-2025,Madhya Pradesh,Chhatarpur,471201,1773,0.05970220143149163
01-03-2025,Bihar,Gaya,824207,1355,0.05970220143149163
01-07-2025,Tamil Nadu,Vellore,631052,886,0.05970220143149163
01-07-2025,Maharashtra,Pune,411039,1287,0.05970220143149163
01-05-2025,Bihar,Katihar,855102,1832,0.05970220143149163
01-03-2025,Bihar,Gaya,824231,1364,0.05970220143149163
01-04-2025,Uttar Pradesh,Lucknow,226020,1309,0.05970220143149163
01-05-2025,Madhya Pradesh,Shivpuri,473995,1914,0.05970220143149163
01-07-2025,Madhya Pradesh,Bhopal,462420,1548,0.05970220143149163
01-03-2025,Uttar Pradesh,Mathura,281004,1289,0.05970220143149163
01-07-2025,Uttar Pradesh,Ghaziabad,201206,1513,0.05970220143149163
01-05-2025,Madhya Pradesh,Tikamgarh,472118,1897,0.05970220143149163
01-05-2025,Madhya Pradesh,Dhar,454449,1822,0.05970220143149163
01-04-2025,Andhra Pradesh,Guntur,522414,981,0.05970220143149163
01-04-2025,Chhattisgarh,Janjgir-champa,495552,1919,0.05970220143149163
01-04-2025,Madhya Pradesh,Balaghat,481001,1558,0.05970220143149163
01-04-2025,Maharashtra,Dhule,424001,1651,0.05970220143149163
01-07-2025,Uttar Pradesh,Lucknow,227202,1302,0.05970220143149163
01-04-2025,Madhya Pradesh,Sagar,470119,1738,0.05970220143149163
01-05-2025,Gujarat,Surat,395002,1239,0.05970220143149163
01-06-2025,Andhra Pradesh,West Godavari,534201,873,0.05970220143149163
01-04-2025,Gujarat,Banaskantha,385001,1295,0.05970220143149163
01-05-2025,Andhra Pradesh,Guntur,522004,984,0.05970220143149163
01-03-2025,Madhya Pradesh,Morena,476224,1928,0.05970220143149163
01-06-2025,Madhya Pradesh,Panna,488220,1887,0.05970220143149163
01-03-2025,Odisha,Rayagada,765015,1027,0.05970220143149163
01-07-2025,Uttar Pradesh,Shrawasti,271845,1301,0.05970220143149163
01-07-2025,Maharashtra,Jalgaon,425109,1564,0.05970220143149163
01-07-2025,Madhya Pradesh,Chhatarpur,471311,1766,0.05970220143149163
01-07-2025,Uttar Pradesh,Gorakhpur,273402,1310,0.05970220143149163
01-03-2025,Chhattisgarh,Dhamtari,493663,1647,0.05970220143149163
01-07-2025,Uttar Pradesh,Bara Banki,225001,1293,0.05970220143149163
01-04-2025,Madhya Pradesh,Dindori,481882,1734,0.05970220143149163
01-05-2025,Gujarat,Rajkot,360005,1211,0.05970220143149163
01-05-2025,Uttar Pradesh,Muzaffarnagar,251314,1571,0.05970220143149163
01-03-2025,Jharkhand,East Singhbhum,832110,1300,0.05970220143149163
01-03-2025,Uttar Pradesh,Meerut,250342,1650,0.05970220143149163
01-07-2025,Maharashtra,Satara,415002,1135,0.05970220143149163
01-07-2025,Maharashtra,Aurangabad,431007,1420,0.05970220143149163
01-05-2025,Maharashtra,Jalgaon,424206,1551,0.05970220143149163
01-03-2025,Maharashtra,Buldhana,444303,1525,0.05970220143149163
01-03-2025,Maharashtra,Pune,412105,1287,0.05970220143149163
01-04-2025,Uttar Pradesh,Amroha,244235,1572,0.05970220143149163
01-05-2025,Chhattisgarh,Korba,495445,1531,0.05970220143149163
01-03-2025,Tamil Nadu,Tirunelveli,627806,887,0.05970220143149163
01-04-2025,Odisha,Koraput,764056,1047,0.05970220143149163
01-04-2025,Maharashtra,Mumbai,400072,1320,0.05970220143149163
01-07-2025,Madhya Pradesh,Khargone,451335,1903,0.05970220143149163
01-06-2025,Gujarat,Jamnagar,361006,956,0.05970220143149163
01-04-2025,Madhya Pradesh,Bhopal,462038,1585,0.05970220143149163
01-05-2025,Madhya Pradesh,Sidhi,486670,1930,0.05970220143149163
01-07-2025,Karnataka,Davangere,577004,887,0.05970220143149163
01-03-2025,Tamil Nadu,Tiruvallur,600056,1034,0.05970220143149163
01-03-2025,Maharashtra,Buldhana,443001,1562,0.05970220143149163
01-06-2025,Madhya Pradesh,Chhatarpur,471313,1833,0.05970220143149163
01-05-2025,Uttar Pradesh,Sitapur,261141,1911,0.05970220143149163
01-07-2025,Madhya Pradesh,Dhar,454552,1830,0.05970220143149163
01-07-2025,Maharashtra,Washim,444506,1801,0.05970220143149163
01-04-2025,Maharashtra,Jalgaon,425111,1496,0.05970220143149163
01-05-2025,Madhya Pradesh,Dhar,454331,1823,0.05970220143149163
01-06-2025,Maharashtra,Nandurbar,425452,1829,0.05970220143149163
01-07-2025,Kerala,Malappuram,676304,903,0.05970220143149163
01-07-2025,Madhya Pradesh,Khargone,451115,1863,0.05970220143149163
01-07-2025,Andhra Pradesh,Nellore,524002,888,0.05970220143149163
01-07-2025,Uttar Pradesh,Kushinagar,274306,1660,0.05970220143149163
01-05-2025,Maharashtra,Latur,413527,1855,0.05970220143149163
01-03-2025,Delhi,North West Delhi,110039,2735,0.05970220143149163
01-06-2025,Telangana,Adilabad,504001,815,0.05970220143149163
01-04-2025,Maharashtra,Washim,444505,1877,0.05970220143149163
01-07-2025,Maharashtra,Sangli,415311,1224,0.05970220143149163
01-03-2025,Haryana,Kurukshetra,136128,1375,0.05970220143149163
01-05-2025,Madhya Pradesh,Bhopal,462023,1573,0.05970220143149163
01-07-2025,Uttar Pradesh,Kheri,261506,1576,0.05970220143149163
01-05-2025,Karnataka,Davangere,577213,884,0.05970220143149163
01-05-2025,Madhya Pradesh,Raisen,464668,1667,0.05970220143149163
01-05-2025,Maharashtra,Yavatmal,445203,1880,0.05970220143149163
01-06-2025,Chhattisgarh,Bemetara,491340,1926,0.05970220143149163
01-07-2025,Uttar Pradesh,Kaushambi,212207,1515,0.05970220143149163
01-03-2025,Delhi,South Delhi,110025,2300,0.05970220143149163
01-03-2025,Tamil Nadu,Tiruvannamalai,604408,911,0.05970220143149163
01-07-2025,Maharashtra,Latur,413521,1854,0.05970220143149163
01-04-2025,Madhya Pradesh,Chhindwara,480221,1560,0.05970220143149163
01-04-2025,Maharashtra,Parbhani,431503,1866,0.05970220143149163
01-03-2025,Madhya Pradesh,Sidhi,486666,1945,0.05970220143149163
01-07-2025,Maharashtra,Thane,421601,1481,0.05970220143149163
01-03-2025,Maharashtra,Parbhani,431511,1849,0.05970220143149163
01-07-2025,Uttar Pradesh,Kheri,261501,1519,0.05970220143149163
01-04-2025,Madhya Pradesh,Sagar,470113,1749,0.05970220143149163
01-04-2025,Jharkhand,Hazaribagh,825312,1198,0.05970220143149163
01-04-2025,Maharashtra,Solapur,413001,1303,0.059144082966582134
01-04-2025,Punjab,Patiala,147105,1304,0.059144082966582134
01-03-2025,Tamil Nadu,Dindigul,624001,1034,0.059144082966582134
01-07-2025,Tamil Nadu,Salem,636006,984,0.059144082966582134
01-06-2025,Maharashtra,Nashik,422009,1707,0.059144082966582134
01-07-2025,Maharashtra,Solapur,413221,1308,0.059144082966582134
01-07-2025,Rajasthan,Baran,325216,1371,0.059144082966582134
01-04-2025,Maharashtra,Solapur,413004,1310,0.059144082966582134
01-07-2025,Uttar Pradesh,Gonda,271302,1302,0.059144082966582134
01-07-2025,Odisha,Cuttack,754008,935,0.059144082966582134
01-04-2025,Tamil Nadu,Kancheepuram,600122,963,0.059144082966582134
01-04-2025,Maharashtra,Amravati,444906,1729,0.059144082966582134
01-04-2025,Bihar,Jamui,811307,1458,0.059144082966582134
01-07-2025,Jammu and Kashmir,Punch,185121,1414,0.059144082966582134
01-04-2025,Bihar,Patna,803212,1200,0.059144082966582134
01-07-2025,Kerala,Kozhikode,673574,798,0.059144082966582134
01-04-2025,Uttar Pradesh,Bahraich,271830,1691,0.059144082966582134
01-07-2025,Rajasthan,Baran,325217,1347,0.059144082966582134
01-07-2025,Maharashtra,Yavatmal,445202,1889,0.059144082966582134
01-04-2025,Uttar Pradesh,Shahjahanpur,242221,1764,0.059144082966582134
01-07-2025,Uttar Pradesh,Allahabad,212507,1401,0.059144082966582134
01-04-2025,Madhya Pradesh,Chhatarpur,471311,1793,0.059144082966582134
01-06-2025,Tamil Nadu,Kancheepuram,600044,957,0.059144082966582134
01-06-2025,Chhattisgarh,Balod,491771,1761,0.059144082966582134
01-06-2025,Maharashtra,Jalna,431204,1685,0.059144082966582134
01-05-2025,Delhi,East Delhi,110096,2664,0.059144082966582134
01-05-2025,Tamil Nadu,Chennai,600118,1036,0.059144082966582134
01-05-2025,Maharashtra,Nashik,422211,1698,0.059144082966582134
01-03-2025,Tamil Nadu,Erode,638004,957,0.059144082966582134
01-07-2025,Uttar Pradesh,Pratapgarh,230201,1261,0.059144082966582134
01-07-2025,Jammu and Kashmir,Pulwama,192301,1128,0.059144082966582134
01-05-2025,Delhi,North Delhi,110084,2586,0.059144082966582134
01-03-2025,Maharashtra,Nashik,422211,1678,0.059144082966582134
01-07-2025,Bihar,West Champaran,845455,1739,0.059144082966582134
01-03-2025,Bihar,West Champaran,845454,1731,0.059144082966582134
01-03-2025,Jharkhand,Ramgarh,829110,1040,0.059144082966582134
01-03-2025,Haryana,Faridabad,121005,1633,0.059144082966582134
01-07-2025,Jammu and Kashmir,Punch,185111,1406,0.059144082966582134
01-03-2025,Maharashtra,Nashik,422009,1677,0.059144082966582134
01-07-2025,Uttar Pradesh,Banda,210129,1696,0.059144082966582134
01-05-2025,Maharashtra,Hingoli,431705,1829,0.059144082966582134
01-05-2025,Chhattisgarh,Kabeerdham,491995,1800,0.059144082966582134
01-07-2025,Tamil Nadu,Salem,637101,994,0.059144082966582134
01-03-2025,Uttar Pradesh,Bahraich,271903,1630,0.059144082966582134
01-03-2025,Maharashtra,Jalna,431213,1680,0.059144082966582134
01-05-2025,Maharashtra,Thane,401105,1474,0.059144082966582134
01-07-2025,West Bengal,Paschim Medinipur,721211,813,0.059144082966582134
01-04-2025,Uttar Pradesh,Budaun,243633,1337,0.059144082966582134
01-05-2025,Uttar Pradesh,Budaun,243638,1327,0.059144082966582134
01-05-2025,Uttar Pradesh,Sonbhadra,231216,1328,0.059144082966582134
01-03-2025,Tamil Nadu,Kancheepuram,600048,956,0.059144082966582134
01-06-2025,Maharashtra,Nashik,422403,1717,0.059144082966582134
01-04-2025,Uttar Pradesh,Agra,283111,1736,0.059144082966582134
01-06-2025,Uttarakhand,Udham Singh Nagar,263153,1334,0.059144082966582134
01-06-2025,Tamil Nadu,Dindigul,624002,1045,0.059144082966582134
01-03-2025,Bihar,Patna,804451,1201,0.059144082966582134
01-06-2025,Madhya Pradesh,Chhatarpur,471311,1793,0.059144082966582134
01-05-2025,Gujarat,Ahmedabad,380018,1281,0.059144082966582134
01-05-2025,Uttar Pradesh,Allahabad,212106,1403,0.059144082966582134
01-03-2025,Bihar,Sitamarhi,843317,1697,0.059144082966582134
01-06-2025,Uttar Pradesh,Baghpat,250611,1263,0.059144082966582134
01-03-2025,Delhi,North West Delhi,110081,2578,0.059144082966582134
01-06-2025,Kerala,Wayanad,670645,854,0.059144082966582134
01-06-2025,Maharashtra,Nashik,422103,1711,0.059144082966582134
01-03-2025,Maharashtra,Solapur,413005,1304,0.059144082966582134
01-05-2025,Punjab,SAS Nagar (Mohali),140301,1019,0.059144082966582134
01-06-2025,Tamil Nadu,Chennai,600118,1040,0.059144082966582134
01-05-2025,Uttar Pradesh,Baghpat,250611,1243,0.059144082966582134
01-03-2025,Maharashtra,Solapur,413401,1313,0.059144082966582134
01-07-2025,Maharashtra,Gondiya,441614,1714,0.059144082966582134
01-04-2025,Uttar Pradesh,Hardoi,241204,1759,0.059144082966582134
01-04-2025,Uttar Pradesh,Azamgarh,276202,1240,0.059144082966582134
01-04-2025,Gujarat,Ahmedabad,382440,1279,0.059144082966582134
01-07-2025,Rajasthan,Sikar,332713,1127,0.059144082966582134
01-03-2025,Uttar Pradesh,Meerut,250401,1701,0.059144082966582134
01-03-2025,Uttar Pradesh,Mahoba,210427,1288,0.05858634198927237
01-07-2025,Maharashtra,Gondiya,441601,1525,0.05858634198927237
01-06-2025,Maharashtra,Jalna,431504,1555,0.05858634198927237
01-07-2025,Jammu and Kashmir,Jammu,181201,985,0.05858634198927237
01-03-2025,Uttar Pradesh,Meerut,250004,1622,0.05858634198927237
01-03-2025,Uttar Pradesh,Bahraich,271851,1524,0.05858634198927237
01-07-2025,Maharashtra,Jalna,431206,1519,0.05858634198927237
01-07-2025,Uttar Pradesh,Banda,210203,1591,0.05858634198927237
01-03-2025,Maharashtra,Amravati,444906,1610,0.05858634198927237
01-06-2025,Maharashtra,Nashik,423105,1533,0.05858634198927237
01-05-2025,Uttar Pradesh,Bijnor,246731,1525,0.05858634198927237
01-05-2025,Maharashtra,Nashik,423301,1564,0.05858634198927237
01-06-2025,Telangana,Warangal,506101,775,0.05858634198927237
01-07-2025,Maharashtra,Nashik,422402,1643,0.05858634198927237
01-07-2025,Uttar Pradesh,Kushinagar,274149,1589,0.05858634198927237
01-07-2025,Maharashtra,Nashik,422203,1556,0.05858634198927237
01-07-2025,Maharashtra,Nanded,431605,1570,0.05858634198927237
01-03-2025,Uttar Pradesh,Chitrakoot,210205,1658,0.05858634198927237
01-04-2025,Assam,Baksa,781315,768,0.05858634198927237
01-04-2025,Uttar Pradesh,Meerut,250004,1589,0.05858634198927237
01-04-2025,Madhya Pradesh,Dhar,454221,1734,0.05858634198927237
01-07-2025,Chhattisgarh,Baloda Bazar,493526,1671,0.05858634198927237
01-07-2025,Uttar Pradesh,Jhansi,284002,1310,0.05858634198927237
01-07-2025,Rajasthan,Pali,306504,1211,0.05858634198927237
01-04-2025,Uttar Pradesh,Rae Bareli,229404,1141,0.05858634198927237
01-03-2025,Maharashtra,Amravati,444705,1652,0.05858634198927237
01-05-2025,Maharashtra,Nashik,422208,1581,0.05858634198927237
01-03-2025,Maharashtra,Amravati,444708,1612,0.05858634198927237
01-06-2025,Madhya Pradesh,Ratlam,457226,1860,0.05858634198927237
01-06-2025,Uttar Pradesh,Mirzapur,231211,1457,0.05858634198927237
01-04-2025,Uttar Pradesh,Jhansi,284003,1317,0.05858634198927237
01-04-2025,Uttar Pradesh,Sant Kabir Nagar,272271,1317,0.05858634198927237
01-07-2025,Uttar Pradesh,Bijnor,246722,1531,0.05858634198927237
01-03-2025,Uttar Pradesh,Ghaziabad,245304,1471,0.05858634198927237
01-07-2025,Uttar Pradesh,Jhansi,284202,1308,0.05858634198927237
01-04-2025,Odisha,Kalahandi,766014,1043,0.05858634198927237
01-04-2025,Assam,Udalguri,784509,770,0.05858634198927237
01-03-2025,Maharashtra,Amravati,444905,1649,0.05858634198927237
01-05-2025,Maharashtra,Pune,411046,1284,0.05858634198927237
01-05-2025,Uttar Pradesh,Amroha,244231,1529,0.05858634198927237
01-03-2025,Uttar Pradesh,Banda,210203,1540,0.05858634198927237
01-06-2025,Rajasthan,Churu,331304,1297,0.05858634198927237
01-03-2025,Maharashtra,Jalna,431114,1609,0.05858634198927237
01-06-2025,Uttar Pradesh,Bijnor,246761,1616,0.05858634198927237
01-06-2025,Karnataka,Ballari,583101,753,0.05858634198927237
01-05-2025,Kerala,Palakkad,678583,780,0.05858634198927237
01-04-2025,Uttar Pradesh,Amroha,244241,1507,0.05858634198927237
01-07-2025,Uttarakhand,Haridwar,249402,1284,0.05858634198927237
01-07-2025,Rajasthan,Jaipur,302017,1279,0.05858634198927237
01-03-2025,Uttar Pradesh,Bahraich,271875,1577,0.05858634198927237
01-07-2025,Maharashtra,Beed,431128,1748,0.05858634198927237
01-07-2025,Haryana,Panchkula,134109,1098,0.05858634198927237
01-07-2025,Chhattisgarh,Raigarh,496551,1452,0.05858634198927237
01-03-2025,Uttar Pradesh,Ghaziabad,201204,1473,0.05858634198927237
01-03-2025,Delhi,North West Delhi,110083,2722,0.05858634198927237
01-06-2025,Maharashtra,Gondiya,441601,1601,0.05858634198927237
01-06-2025,Rajasthan,Nagaur,341510,1280,0.05858634198927237
01-05-2025,Maharashtra,Chandrapur,442702,1457,0.05858634198927237
01-05-2025,Punjab,Sri Muktsar Sahib,152026,1200,0.05858634198927237
01-06-2025,Odisha,Nabarangapur,764076,1239,0.05858634198927237
01-06-2025,Uttar Pradesh,Shamli,247776,1776,0.05858634198927237
01-04-2025,Maharashtra,Akola,444101,1460,0.05858634198927237
01-07-2025,Uttar Pradesh,Meerut,250401,1514,0.05858634198927237
01-06-2025,Uttar Pradesh,Chitrakoot,210205,1658,0.05858634198927237
01-06-2025,Odisha,Balangir,767039,947,0.05858634198927237
01-06-2025,Maharashtra,Jalna,431114,1511,0.05858634198927237
01-04-2025,Bihar,Sitamarhi,843333,1622,0.05858634198927237
01-05-2025,Maharashtra,Gondiya,441601,1543,0.05858634198927237
01-07-2025,Bihar,East Champaran,845418,1341,0.05858634198927237
01-05-2025,Maharashtra,Gondiya,441614,1631,0.05858634198927237
01-07-2025,Maharashtra,Jalna,431202,1601,0.05858634198927237
01-07-2025,Uttar Pradesh,Bareilly,262407,1753,0.05858634198927237
01-06-2025,Andhra Pradesh,Srikakulam,532312,990,0.05858634198927237
01-06-2025,Maharashtra,Nashik,422010,1611,0.05858634198927237
01-04-2025,Bihar,Kaimur (Bhabua),821106,1540,0.05858634198927237
01-03-2025,Maharashtra,Gondiya,441614,1595,0.05858634198927237
01-06-2025,Madhya Pradesh,Dewas,455118,1733,0.05858634198927237
01-03-2025,Maharashtra,Amravati,444709,1575,0.05858634198927237
01-06-2025,Maharashtra,Chandrapur,442908,1452,0.05858634198927237
01-03-2025,Maharashtra,Nashik,423501,1534,0.05858634198927237
01-05-2025,Uttar Pradesh,Varanasi,221002,1322,0.05858634198927237
01-04-2025,Uttar Pradesh,Varanasi,221002,1339,0.05858634198927237
01-03-2025,Uttar Pradesh,Agra,282007,1675,0.05858634198927237
01-03-2025,Uttar Pradesh,Bahraich,271825,1542,0.05858634198927237
01-03-2025,Maharashtra,Nashik,422403,1580,0.05858634198927237
01-04-2025,Maharashtra,Amravati,444702,1653,0.05858634198927237
01-04-2025,Uttar Pradesh,Bijnor,246725,1649,0.05858634198927237
01-05-2025,Madhya Pradesh,Ratlam,457226,1871,0.05858634198927237
01-04-2025,Bihar,East Champaran,845412,1338,0.05858634198927237
01-04-2025,Madhya Pradesh,Betul,460440,1723,0.05858634198927237
01-06-2025,Madhya Pradesh,Panna,488441,1850,0.05858634198927237
01-06-2025,Bihar,Sitamarhi,843331,1554,0.05858634198927237
01-04-2025,Tamil Nadu,Dindigul,624003,1052,0.05858634198927237
01-06-2025,Maharashtra,Jalna,431501,1552,0.05858634198927237
01-03-2025,Madhya Pradesh,Singrauli,486881,1876,0.05858634198927237
01-07-2025,Uttar Pradesh,Agra,283110,1624,0.05858634198927237
01-04-2025,Andhra Pradesh,Visakhapatnam,531126,1017,0.05858634198927237
01-05-2025,Uttar Pradesh,Chitrakoot,210205,1676,0.05858634198927237
